   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -8.12768459      -11.5007563      -12.0074921      -8.74295235      -5.59667444       6.15610182E-02  0.825396717      -3.47241238E-02   9.09630954E-03  -2.06848746E-03  -9.32611234E-04   1.39704475E-03  -2.86001782E-03   2.16146093E-03   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -8.12760258      -11.5015574      -11.9747791      -8.69974709      -5.60498095      0.110152818      0.819873691      -3.43452469E-02   8.91255215E-03  -2.01335410E-03  -9.41399776E-04   1.40257040E-03  -2.86472612E-03   2.16515013E-03   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -8.19010353      -11.5049562      -11.8427172      -8.52032852      -5.60568714      0.341773093      0.795925796      -3.25318649E-02   8.11325759E-03  -1.77366473E-03  -9.78008960E-04   1.42678956E-03  -2.88457493E-03   2.18055327E-03   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -8.43821621      -11.5533915      -11.5639858      -8.13956928      -5.55953074      0.871215403      0.737523615      -2.82153897E-02   6.34491723E-03  -1.26500183E-03  -1.05396309E-03   1.47729274E-03  -2.92611122E-03   2.21290090E-03   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -9.17520618      -11.6862087      -11.1914330      -7.78454065      -5.42166090       1.59946752      0.645925701      -2.16452703E-02   3.92282009E-03  -6.14662131E-04  -1.14786113E-03   1.53991277E-03  -2.97861407E-03   2.25502462E-03   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000      -5.96016359      -10.2038336      -12.0900230      -10.6880007      -7.61376238      -5.14388037       2.41917634      0.522620976      -1.28541831E-02   1.08800794E-03   8.21227295E-05  -1.24379515E-03   1.60442223E-03  -3.03499005E-03   2.30323337E-03   0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000      -6.31937504      -9.66406441      -11.8959837      -12.2098589      -10.1130915      -7.36698103      -4.65781212       3.15835714      0.374705225      -2.24939478E-03  -1.82084937E-03   7.21055840E-04  -1.32592116E-03   1.66084978E-03  -3.08896718E-03   2.35509081E-03   0.00000000    
   0.00000000      -8.31413746      -8.34423828      -8.89276981      -10.7881775      -12.5234480      -13.1080761      -12.2048206      -9.40266705      -7.01798439      -3.88002443       3.55900288      0.224029526       8.39737523E-03  -4.19350946E-03   1.16442866E-03  -1.37637160E-03   1.69794832E-03  -3.13324691E-03   2.40720296E-03   0.00000000    
   0.00000000      -13.1850138      -13.2209330      -13.4655294      -14.1526184      -14.3707294      -13.8773098      -11.9791145      -8.54872513      -6.52676058      -2.69636655       3.47041202       9.70844477E-02   1.64847896E-02  -5.45846531E-03   1.32373441E-03  -1.38694525E-03   1.71070336E-03  -3.16479686E-03   2.45834375E-03   0.00000000    
   0.00000000      -16.4397831      -16.4249477      -16.3540363      -16.0838165      -15.4900627      -14.0777988      -11.4764395      -7.93270302      -5.84674883     -0.962705493       2.97814965       1.05195949E-02   1.99863240E-02  -5.41657582E-03   1.20926334E-03  -1.36374170E-03   1.70324824E-03  -3.18696629E-03   2.51091714E-03   0.00000000    
   0.00000000      -18.0399666      -17.9847603      -17.7262440      -17.0697060      -15.8914471      -13.8087187      -10.6744032      -7.31523371      -4.63679266       1.31043792       2.30708504      -3.32990177E-02   1.84846986E-02  -4.31470061E-03   9.15278040E-04  -1.32286921E-03   1.68602669E-03  -3.20745306E-03   2.56980187E-03   0.00000000    
   0.00000000      -18.6732788      -18.5894699      -18.2028084      -17.2600403      -15.5695534      -13.0833549      -9.57553291      -6.58116770      -3.25531816       3.75482154       1.60332704      -4.21935096E-02   1.32409995E-02  -2.69350712E-03   5.69324999E-04  -1.28260092E-03   1.67072401E-03  -3.23464698E-03   2.64008087E-03   0.00000000    
   0.00000000      -18.4869862      -18.3836040      -17.9119759      -16.6627846      -14.6927719      -11.9335594      -8.21233749      -5.70327711      -1.79867351       5.46091127      0.968235254      -2.89947167E-02   6.61693001E-03  -1.14843366E-03   2.81892746E-04  -1.25641329E-03   1.66586321E-03  -3.27463006E-03   2.72538280E-03   0.00000000    
   0.00000000      -17.5937710      -17.4609356      -16.8688126      -15.4666948      -13.3389292      -10.4081163      -7.07568455      -4.57658195     -0.227688208       5.53783989      0.488094747      -8.69742129E-03   1.15056371E-03  -9.73485148E-05   1.09404609E-04  -1.24918728E-03   1.67447317E-03  -3.32966377E-03   2.82712327E-03   0.00000000    
   0.00000000      -16.0417576      -15.9009571      -15.2749863      -13.8018923      -11.5949602      -8.59085178      -5.77181816      -2.88958812       1.63493812       4.42371893      0.193762735       6.34708256E-03  -1.76943664E-03   3.71012226E-04   4.54604742E-05  -1.25788490E-03   1.69458147E-03  -3.39858280E-03   2.94477819E-03   0.00000000    
   0.00000000      -14.0603018      -13.9174290      -13.2769756      -11.7836685      -9.56596947      -6.59572268      -4.32869768      -1.03408265       3.71289802       3.04973960       4.80298772E-02   1.20564690E-02  -2.41268170E-03   4.24835656E-04   4.81906536E-05  -1.27598143E-03   1.72203348E-03  -3.47872730E-03   3.07695987E-03   0.00000000    
   0.00000000      -11.7880507      -11.6496315      -11.0120602      -9.54854774      -7.36967897      -4.98136330      -2.63326478      0.793676376       5.24480772       1.84715879      -3.49558378E-03   1.05373003E-02  -1.81038899E-03   2.94649217E-04   7.44216741E-05  -1.29771570E-03   1.75318029E-03  -3.56776803E-03   3.22241127E-03   0.00000000    
   0.00000000      -9.39112186      -9.25740147      -8.64535522      -7.24516821      -5.22896051      -3.37180614     -0.949340761       2.25917411       5.20894432      0.977687299      -7.75057357E-03   6.26227120E-03  -9.57092911E-04   1.52295353E-04   9.69159664E-05  -1.31995953E-03   1.78604911E-03  -3.66448332E-03   3.38041084E-03   0.00000000    
   0.00000000      -7.05577421      -6.92177200      -6.36875153      -5.08823919      -3.38494945      -1.61404359      0.610877335       3.26586390       3.90913248      0.465055645       6.77223026E-04   2.77430331E-03  -3.78884230E-04   6.77889984E-05   1.07152358E-04  -1.34210847E-03   1.82025705E-03  -3.76867177E-03   3.55069176E-03   0.00000000    
   0.00000000      -4.98561811      -4.87770700      -4.36496067      -3.16993141      -1.77165306     -0.224967286       1.76440716       3.69689417       2.47686458      0.213757560       6.02398021E-03   1.01830089E-03  -1.21521865E-04   3.61254315E-05   1.07896813E-04  -1.36477710E-03   1.85617420E-03  -3.88055854E-03   3.73309362E-03   0.00000000    
   0.00000000      -3.24125242      -3.12424374      -2.60644460      -1.63645875     -0.622135222      0.702960491       2.27193809       3.32139015       1.43572378      0.105988011       6.74857898E-03   3.99592129E-04  -4.26925471E-05   3.08843591E-05   1.04096020E-04  -1.38862256E-03   1.89417752E-03  -4.00027493E-03   3.92726669E-03   0.00000000    
   0.00000000      -1.83111227      -1.73012304      -1.39811730     -0.809344113       4.10358161E-02   1.10406303       2.19727540       2.46640539      0.813556910       6.13427646E-02   5.52886445E-03   2.30073449E-04  -2.69414268E-05   3.38786813E-05   9.87268068E-05  -1.41394185E-03   1.93439249E-03  -4.12767986E-03   4.13257210E-03   0.00000000    
   0.00000000      -1.18834341      -1.14558411     -0.932908297     -0.435582578      0.267405748       1.10096991       1.82512772       1.67031682      0.476526976       4.04278003E-02   4.13926179E-03   1.77485563E-04  -2.54532952E-05   3.81658720E-05   9.28526060E-05  -1.44074182E-03   1.97675708E-03  -4.26238216E-03   4.34811134E-03   0.00000000    
   0.00000000     -0.997314930     -0.960948706     -0.775162399     -0.348535985      0.244391829      0.917119682       1.41353059       1.11497426      0.294805378       2.85815503E-02   3.05565563E-03   1.46573235E-04  -2.55747800E-05   4.21922668E-05   8.66756454E-05  -1.46894751E-03   2.02106801E-03  -4.40385798E-03   4.57275240E-03   0.00000000    
   0.00000000     -0.927231014     -0.894782245     -0.728286862     -0.347105265      0.173329115      0.735073030       1.08146000      0.756645441      0.191774040       2.09423210E-02   2.27215630E-03   1.20397272E-04  -2.52185037E-05   4.60358970E-05   8.03963339E-05  -1.49825157E-03   2.06725718E-03  -4.55126492E-03   4.80523054E-03   0.00000000    
   0.00000000     -0.843448579     -0.813818455     -0.661406815     -0.315471709      0.144429013      0.608838916      0.832897305      0.523660958      0.129866838       1.56630464E-02   1.70835236E-03   9.68164895E-05  -2.50303674E-05   4.91953579E-05   7.34273635E-05  -1.52908720E-03   2.11445335E-03  -4.70436644E-03   5.04388707E-03   0.00000000    
   0.00000000     -0.720154524     -0.693400741     -0.555651367     -0.246734038      0.149953350      0.518654943      0.642430067      0.368451953       9.08047333E-02   1.18717467E-02   1.30065903E-03   7.85218508E-05  -2.27912587E-05   5.41835070E-05   6.82449172E-05  -1.55884447E-03   2.16478691E-03  -4.85992664E-03   5.28784329E-03   0.00000000    
   0.00000000     -0.584403038     -0.560815573     -0.438985795     -0.169621035      0.162572294      0.443063289      0.493882746      0.263071656       6.51313439E-02   9.07830708E-03   9.93797439E-04   5.65790579E-05  -2.76285009E-05   5.20586655E-05   5.58615648E-05  -1.59626105E-03   2.20897840E-03  -5.02552185E-03   5.53275459E-03   0.00000000    
   0.00000000     -0.458171129     -0.437819511     -0.332032412     -0.101855949      0.169396147      0.374752522      0.378455222      0.190438434       4.76968624E-02   7.01663084E-03   7.87551515E-04   6.23895685E-05  -7.91166258E-06   7.45398502E-05   6.81933452E-05  -1.60952972E-03   2.27833888E-03  -5.16970037E-03   5.78621030E-03   0.00000000    
   0.00000000     -0.348917335     -0.331700087     -0.241263449      -4.79964912E-02  0.168526247      0.313232511      0.289712518      0.139640838       3.54525782E-02   5.39110880E-03   5.55961393E-04  -1.00751995E-05  -6.93239635E-05   1.59289848E-05  -9.81361609E-07  -1.70375558E-03   2.26691505E-03  -5.39257098E-03   6.01524673E-03   0.00000000    
   0.00000000     -0.258523822     -0.244250879     -0.168081194      -8.50976445E-03  0.160624027      0.258582234      0.221845999      0.103703618       2.68822052E-02   4.38119425E-03   6.14133372E-04   1.71322303E-04   1.20953126E-04   2.09182763E-04   1.83243843E-04  -1.54665986E-03   2.50707637E-03  -5.37329912E-03   6.31495938E-03   0.00000000    
   0.00000000     -0.183240160     -0.171676859     -0.108549155       2.07779463E-02  0.149610579      0.212190479      0.170288548       7.74761811E-02   2.00505704E-02   2.94385455E-03  -2.80092718E-05  -3.80696729E-04  -4.24471247E-04  -3.33636883E-04  -3.72860348E-04  -2.12379545E-03   2.01123534E-03  -6.06103335E-03   6.40285807E-03   0.00000000    
   0.00000000     -0.127907559     -0.118732959      -6.70673996E-02   3.63489687E-02  0.132967293      0.171361893      0.130975589       5.93450181E-02   1.65421404E-02   3.60831618E-03   1.30882987E-03   1.03844819E-03   1.00092578E-03   1.09560613E-03   1.05550920E-03  -7.31426117E-04   3.48548056E-03  -4.84672701E-03   7.01869093E-03   0.00000000    
