   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
   11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       11.0000000       0.00000000       0.00000000    
